scenario_id,domain,users,concurrent_users,storage_size_gb,daily_growth_gb,data_types,read_intensity,write_intensity,latency_ms,availability_pct,rto_hours,rpo_hours,retention_years,compliance,analytics_flag,budget_tier,backup_frequency_per_week,realtime_required,ml_required,streaming_required,profile_read_category,profile_write_category,profile_growth_category,profile_scale_category,detected_problems,problem_count,has_high_availability_req,has_high_growth,has_cost_pressure,all_technique_ids,required_technique_ids,recommendation_count,top_technique,has_caching,has_partitioning,has_sharding,has_tiered_storage,has_object_storage,has_columnar,baseline_storage_gb,optimized_storage_gb,storage_reduction_pct,baseline_cost_usd,optimized_cost_usd,cost_reduction_pct,baseline_latency_ms,optimized_latency_ms,latency_improvement_pct,architecture_services,component_count
ai_startup_0468,ai_startup,376966,56238,220785.8,896.0,"[""EMBEDDINGS"", ""ML_FEATURES"", ""IMAGES""]",MEDIUM,HIGH,100.0,99.99,0.5,0.5,3.0,"[""NONE""]",True,LOW,7,False,True,False,HIGH,HIGH,HIGH,HIGH,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_STORAGE_GROWTH"", ""HIGH_READ_LATENCY"", ""LARGE_UNSTRUCTURED_OBJECT_WORKLOAD"", ""HIGH_ANALYTICS_WORKLOAD"", ""DISASTER_RECOVERY_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""COST_OVERRUN_RISK"", ""QUERY_PERFORMANCE_DEGRADATION"", ""MAINTENANCE_BURDEN""]",12,True,True,True,"[""replication"", ""object_storage"", ""tiered_storage"", ""sharding"", ""caching"", ""materialized_views"", ""partitioning"", ""compression"", ""lifecycle_management"", ""columnar_storage"", ""data_aggregation"", ""parquet_format"", ""chunking"", ""indexing"", ""data_pruning"", ""deduplication"", ""schema_optimization"", ""query_optimization"", ""archiving""]","[""replication""]",19,replication,True,True,True,True,True,True,220785.8,60446.4,72.6,5078.07,701.18,86.2,100.0,21.6,78.4,"[""Amazon S3"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Apache Parquet / DuckDB"", ""Amazon S3 Glacier Deep Archive""]",5
media_0469,media,27071599,1675958,92028.6,612.6,"[""VIDEOS"", ""IMAGES"", ""AUDIO""]",HIGH,LOW,100.0,99.99,2.0,2.0,1.0,"[""NONE""]",True,MEDIUM,3,False,False,True,HIGH,MEDIUM,HIGH,HIGH,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_STORAGE_GROWTH"", ""HIGH_READ_LATENCY"", ""LARGE_UNSTRUCTURED_OBJECT_WORKLOAD"", ""HIGH_ANALYTICS_WORKLOAD"", ""SCALABILITY_PRESSURE"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COST_OVERRUN_RISK"", ""QUERY_PERFORMANCE_DEGRADATION""]",9,True,True,False,"[""replication"", ""object_storage"", ""caching"", ""materialized_views"", ""columnar_storage"", ""data_aggregation"", ""parquet_format"", ""chunking"", ""indexing"", ""partitioning"", ""compression"", ""schema_optimization"", ""query_optimization"", ""deduplication"", ""sharding"", ""tiered_storage"", ""data_pruning"", ""lifecycle_management"", ""archiving""]","[""replication"", ""object_storage""]",19,replication,True,True,True,True,True,True,92028.6,27685.3,69.9,2116.66,321.15,84.8,100.0,21.6,78.4,"[""Amazon S3"", ""Amazon ElastiCache (Redis)"", ""Amazon Redshift"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon S3 Glacier Deep Archive""]",5
media_0470,media,8961084,879283,405130.0,2464.5,"[""VIDEOS"", ""IMAGES"", ""AUDIO""]",HIGH,HIGH,50.0,99.9,4.0,4.0,3.0,"[""NONE""]",False,LOW,7,False,True,True,HIGH,HIGH,EXTREME,HIGH,"[""EXTREME_STORAGE_GROWTH"", ""HIGH_READ_LATENCY"", ""LARGE_UNSTRUCTURED_OBJECT_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""COST_OVERRUN_RISK"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""DISASTER_RECOVERY_REQUIREMENT"", ""QUERY_PERFORMANCE_DEGRADATION"", ""MAINTENANCE_BURDEN""]",11,True,True,True,"[""replication"", ""tiered_storage"", ""object_storage"", ""sharding"", ""compression"", ""caching"", ""lifecycle_management"", ""partitioning"", ""chunking"", ""data_pruning"", ""deduplication"", ""indexing"", ""schema_optimization"", ""query_optimization"", ""materialized_views"", ""archiving"", ""parquet_format"", ""columnar_storage"", ""data_aggregation""]","[""replication"", ""tiered_storage"", ""object_storage"", ""sharding"", ""compression"", ""lifecycle_management"", ""chunking"", ""data_pruning"", ""deduplication"", ""archiving"", ""parquet_format""]",19,replication,True,True,True,True,True,True,405130.0,121157.9,70.1,9317.99,1405.43,84.9,50.0,11.6,76.8,"[""Amazon S3"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Amazon S3 Glacier Deep Archive"", ""Amazon Redshift""]",5
healthcare_0471,healthcare,389741,56957,45303.7,158.1,"[""DOCUMENTS"", ""IMAGES"", ""TEXT""]",HIGH,MEDIUM,100.0,99.99,2.0,0.08333333333333333,7.0,"[""HIPAA""]",True,MEDIUM,14,False,False,False,HIGH,HIGH,MODERATE,HIGH,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_READ_LATENCY"", ""HIGH_ANALYTICS_WORKLOAD"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""SECURITY_EXPOSURE"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""QUERY_PERFORMANCE_DEGRADATION""]",12,True,False,False,"[""replication"", ""caching"", ""materialized_views"", ""partitioning"", ""columnar_storage"", ""data_aggregation"", ""archiving"", ""lifecycle_management"", ""tiered_storage"", ""parquet_format"", ""indexing"", ""object_storage"", ""data_pruning"", ""compression"", ""deduplication"", ""schema_optimization"", ""query_optimization"", ""sharding"", ""chunking""]","[""replication""]",19,replication,True,True,True,True,True,True,45303.7,12001.3,73.5,1041.99,139.22,86.6,100.0,21.6,78.4,"[""Amazon ElastiCache (Redis)"", ""Amazon RDS for PostgreSQL (sharded)"", ""Apache Parquet / DuckDB"", ""Amazon S3 Glacier Deep Archive"", ""Amazon S3""]",5
gaming_0472,gaming,470772,38629,65945.4,351.3,"[""LOGS"", ""TIME_SERIES"", ""CLICKSTREAM""]",HIGH,MEDIUM,20.0,99.999,2.0,0.5,3.0,"[""NONE""]",True,MEDIUM,7,True,False,False,HIGH,HIGH,MODERATE,MEDIUM,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_READ_LATENCY"", ""HIGH_ANALYTICS_WORKLOAD"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""DISASTER_RECOVERY_REQUIREMENT"", ""QUERY_PERFORMANCE_DEGRADATION"", ""MAINTENANCE_BURDEN""]",9,True,False,False,"[""replication"", ""materialized_views"", ""partitioning"", ""columnar_storage"", ""data_aggregation"", ""lifecycle_management"", ""tiered_storage"", ""parquet_format"", ""indexing"", ""caching"", ""data_pruning"", ""compression"", ""deduplication"", ""schema_optimization"", ""query_optimization"", ""object_storage"", ""chunking"", ""sharding"", ""archiving""]","[""replication"", ""materialized_views""]",19,replication,True,True,True,True,True,True,65945.4,13828.1,79.0,1516.74,160.41,89.4,20.0,5.6,72.0,"[""Amazon RDS for PostgreSQL (sharded)"", ""Apache Parquet / DuckDB"", ""Amazon S3"", ""Amazon ElastiCache (Redis)"", ""Amazon S3 Glacier Deep Archive""]",5
saas_0473,saas,13964,1495,11355.9,291.1,"[""TEXT"", ""DOCUMENTS"", ""TRANSACTIONS""]",LOW,MEDIUM,50.0,99.99,0.5,0.08333333333333333,1.0,"[""NONE""]",True,HIGH,14,True,False,False,LOW,HIGH,MODERATE,MEDIUM,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_ANALYTICS_WORKLOAD"", ""DISASTER_RECOVERY_REQUIREMENT"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""LARGE_TRANSACTIONAL_DATASET"", ""SECURITY_EXPOSURE""]",7,True,False,False,"[""replication"", ""parquet_format"", ""partitioning"", ""columnar_storage"", ""data_aggregation"", ""compression"", ""deduplication"", ""object_storage"", ""data_pruning"", ""materialized_views"", ""chunking"", ""lifecycle_management"", ""tiered_storage"", ""sharding"", ""indexing"", ""schema_optimization"", ""query_optimization"", ""archiving""]","[""replication""]",18,replication,False,True,True,True,True,True,11355.9,2464.3,78.3,261.19,28.59,89.1,50.0,2.0,96.0,"[""Apache Parquet / DuckDB"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon S3"", ""Amazon S3 Glacier Deep Archive""]",4
healthcare_0474,healthcare,6912,745,28526.5,242.9,"[""DOCUMENTS"", ""IMAGES"", ""TEXT""]",LOW,LOW,200.0,99.9,0.5,0.5,7.0,"[""HIPAA""]",True,HIGH,28,False,False,False,LOW,MEDIUM,MODERATE,MEDIUM,"[""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""MODERATE_STORAGE_GROWTH"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX""]",8,True,False,False,"[""replication"", ""archiving"", ""lifecycle_management"", ""tiered_storage"", ""parquet_format"", ""data_pruning"", ""compression"", ""deduplication"", ""columnar_storage"", ""data_aggregation"", ""object_storage"", ""materialized_views"", ""chunking""]",[],13,replication,False,False,False,True,True,True,28526.5,6842.1,76.0,656.11,79.37,87.9,200.0,200.0,0.0,"[""Amazon S3 Glacier Deep Archive"", ""Amazon S3"", ""Apache Parquet / DuckDB""]",3
saas_0475,saas,40249,5827,34925.9,121.1,"[""TEXT"", ""DOCUMENTS"", ""TRANSACTIONS""]",HIGH,MEDIUM,200.0,99.9,0.16666666666666666,0.16666666666666666,7.0,"[""SOC2""]",True,HIGH,21,False,False,False,HIGH,HIGH,MODERATE,MEDIUM,"[""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""LARGE_TRANSACTIONAL_DATASET""]",10,True,False,False,"[""replication"", ""data_pruning"", ""archiving"", ""lifecycle_management"", ""tiered_storage"", ""parquet_format"", ""partitioning"", ""compression"", ""deduplication"", ""columnar_storage"", ""data_aggregation"", ""materialized_views"", ""indexing"", ""schema_optimization"", ""query_optimization"", ""object_storage"", ""chunking"", ""sharding""]",[],18,replication,False,True,True,True,True,True,34925.9,7532.7,78.4,803.3,87.38,89.1,200.0,8.0,96.0,"[""Amazon S3 Glacier Deep Archive"", ""Amazon S3"", ""Apache Parquet / DuckDB"", ""Amazon RDS for PostgreSQL (sharded)""]",4
saas_0476,saas,1837,38,75971.2,284.5,"[""TEXT"", ""DOCUMENTS"", ""TRANSACTIONS""]",HIGH,HIGH,200.0,99.99,8.0,0.5,7.0,"[""NONE""]",True,LOW,14,False,False,True,HIGH,HIGH,MODERATE,MEDIUM,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_ANALYTICS_WORKLOAD"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""LARGE_TRANSACTIONAL_DATASET"", ""DISASTER_RECOVERY_REQUIREMENT"", ""SECURITY_EXPOSURE""]",9,True,False,True,"[""replication"", ""data_pruning"", ""archiving"", ""lifecycle_management"", ""tiered_storage"", ""parquet_format"", ""partitioning"", ""compression"", ""deduplication"", ""columnar_storage"", ""data_aggregation"", ""materialized_views"", ""indexing"", ""schema_optimization"", ""query_optimization"", ""object_storage"", ""chunking"", ""sharding""]","[""replication""]",18,replication,False,True,True,True,True,True,75971.2,18609.1,75.5,1747.34,215.87,87.6,200.0,8.0,96.0,"[""Amazon S3 Glacier Deep Archive"", ""Amazon S3"", ""Apache Parquet / DuckDB"", ""Amazon RDS for PostgreSQL (sharded)""]",4
gaming_0477,gaming,247932,14410,75981.6,422.9,"[""LOGS"", ""TIME_SERIES"", ""CLICKSTREAM""]",HIGH,HIGH,10.0,99.999,8.0,1.0,3.0,"[""NONE""]",False,LOW,7,True,False,True,HIGH,HIGH,MODERATE,MEDIUM,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_READ_LATENCY"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""DISASTER_RECOVERY_REQUIREMENT"", ""QUERY_PERFORMANCE_DEGRADATION"", ""MAINTENANCE_BURDEN""]",8,True,False,True,"[""replication"", ""partitioning"", ""lifecycle_management"", ""tiered_storage"", ""indexing"", ""caching"", ""data_pruning"", ""compression"", ""deduplication"", ""schema_optimization"", ""query_optimization"", ""object_storage"", ""materialized_views"", ""chunking"", ""sharding"", ""archiving"", ""columnar_storage"", ""data_aggregation"", ""parquet_format""]","[""replication""]",19,replication,True,True,True,True,True,True,75981.6,18173.6,76.1,1747.58,210.81,87.9,10.0,3.6,64.0,"[""Amazon RDS for PostgreSQL (sharded)"", ""Amazon S3"", ""Amazon ElastiCache (Redis)"", ""Amazon S3 Glacier Deep Archive"", ""Apache Parquet / DuckDB""]",5
ecommerce_0478,ecommerce,1691190,217384,75789.7,369.0,"[""TRANSACTIONS"", ""IMAGES"", ""CLICKSTREAM""]",HIGH,MEDIUM,100.0,99.9,8.0,4.0,7.0,"[""PCI_DSS""]",True,HIGH,14,False,True,False,HIGH,HIGH,MODERATE,HIGH,"[""HIGH_READ_LATENCY"", ""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""SECURITY_EXPOSURE"", ""QUERY_PERFORMANCE_DEGRADATION"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""LARGE_TRANSACTIONAL_DATASET"", ""DISASTER_RECOVERY_REQUIREMENT""]",13,True,False,False,"[""replication"", ""partitioning"", ""caching"", ""materialized_views"", ""indexing"", ""columnar_storage"", ""data_aggregation"", ""data_pruning"", ""archiving"", ""lifecycle_management"", ""tiered_storage"", ""parquet_format"", ""schema_optimization"", ""query_optimization"", ""object_storage"", ""compression"", ""deduplication"", ""sharding"", ""chunking""]","[""replication""]",19,replication,True,True,True,True,True,True,75789.7,17690.7,76.7,1743.16,205.21,88.2,100.0,21.6,78.4,"[""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Apache Parquet / DuckDB"", ""Amazon S3 Glacier Deep Archive"", ""Amazon S3""]",5
ai_startup_0479,ai_startup,35226,3694,549839.8,1771.7,"[""EMBEDDINGS"", ""ML_FEATURES"", ""IMAGES""]",HIGH,HIGH,50.0,99.99,2.0,0.25,7.0,"[""SOC2""]",True,MEDIUM,7,True,True,True,HIGH,HIGH,HIGH,MEDIUM,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_STORAGE_GROWTH"", ""HIGH_READ_LATENCY"", ""HIGH_ANALYTICS_WORKLOAD"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""HIGH_WRITE_PRESSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""COST_OVERRUN_RISK"", ""QUERY_PERFORMANCE_DEGRADATION"", ""MAINTENANCE_BURDEN""]",13,True,True,False,"[""tiered_storage"", ""replication"", ""archiving"", ""lifecycle_management"", ""materialized_views"", ""partitioning"", ""compression"", ""columnar_storage"", ""data_aggregation"", ""parquet_format"", ""indexing"", ""caching"", ""data_pruning"", ""deduplication"", ""schema_optimization"", ""query_optimization"", ""object_storage"", ""sharding"", ""chunking""]","[""replication""]",19,tiered_storage,True,True,True,True,True,True,549839.8,141145.5,74.3,12646.32,1637.29,87.1,50.0,11.6,76.8,"[""Amazon S3"", ""Amazon S3 Glacier Deep Archive"", ""Amazon RDS for PostgreSQL (sharded)"", ""Apache Parquet / DuckDB"", ""Amazon ElastiCache (Redis)""]",5
media_0480,media,2257894,58584,186298.1,2053.5,"[""VIDEOS"", ""IMAGES"", ""AUDIO""]",HIGH,LOW,50.0,99.9,0.5,0.25,5.0,"[""GDPR""]",True,HIGH,3,True,False,False,HIGH,MEDIUM,EXTREME,HIGH,"[""EXTREME_STORAGE_GROWTH"", ""HIGH_READ_LATENCY"", ""LARGE_UNSTRUCTURED_OBJECT_WORKLOAD"", ""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""COST_OVERRUN_RISK"", ""QUERY_PERFORMANCE_DEGRADATION""]",12,True,True,False,"[""replication"", ""object_storage"", ""archiving"", ""tiered_storage"", ""caching"", ""materialized_views"", ""compression"", ""lifecycle_management"", ""parquet_format"", ""chunking"", ""columnar_storage"", ""data_aggregation"", ""data_pruning"", ""deduplication"", ""indexing"", ""partitioning"", ""schema_optimization"", ""query_optimization"", ""sharding""]","[""replication"", ""object_storage"", ""archiving"", ""tiered_storage"", ""compression"", ""lifecycle_management"", ""parquet_format"", ""chunking"", ""data_pruning"", ""deduplication"", ""sharding""]",19,replication,True,True,True,True,True,True,186298.1,56829.6,69.5,4284.86,659.22,84.6,50.0,11.6,76.8,"[""Amazon S3"", ""Amazon S3 Glacier Deep Archive"", ""Amazon ElastiCache (Redis)"", ""Apache Parquet / DuckDB"", ""Amazon RDS for PostgreSQL (sharded)""]",5
iot_0481,iot,672896,53753,971885.8,4236.6,"[""SENSOR_DATA"", ""TIME_SERIES"", ""LOGS""]",MEDIUM,HIGH,1000.0,99.9,8.0,0.25,3.0,"[""NONE""]",True,HIGH,7,False,False,True,HIGH,HIGH,EXTREME,HIGH,"[""EXTREME_STORAGE_GROWTH"", ""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""COST_OVERRUN_RISK"", ""MAINTENANCE_BURDEN""]",9,True,True,False,"[""tiered_storage"", ""replication"", ""sharding"", ""compression"", ""lifecycle_management"", ""parquet_format"", ""object_storage"", ""data_pruning"", ""deduplication"", ""columnar_storage"", ""data_aggregation"", ""materialized_views"", ""partitioning"", ""chunking"", ""caching"", ""archiving""]","[""tiered_storage"", ""replication"", ""sharding"", ""compression"", ""lifecycle_management"", ""parquet_format"", ""object_storage"", ""data_pruning"", ""deduplication"", ""chunking"", ""archiving""]",16,tiered_storage,True,True,True,True,True,True,971885.8,288711.7,70.3,22353.37,3349.06,85.0,1000.0,201.6,79.8,"[""Amazon S3"", ""Amazon RDS for PostgreSQL (sharded)"", ""Apache Parquet / DuckDB"", ""Amazon ElastiCache (Redis)"", ""Amazon S3 Glacier Deep Archive""]",5
healthcare_0482,healthcare,32734,2124,38764.6,107.7,"[""DOCUMENTS"", ""IMAGES"", ""TEXT""]",MEDIUM,LOW,200.0,99.99,0.16666666666666666,0.16666666666666666,7.0,"[""HIPAA""]",True,HIGH,21,False,False,False,MEDIUM,MEDIUM,MODERATE,MEDIUM,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_ANALYTICS_WORKLOAD"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""MODERATE_STORAGE_GROWTH"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX""]",8,True,False,False,"[""replication"", ""archiving"", ""lifecycle_management"", ""tiered_storage"", ""parquet_format"", ""data_pruning"", ""compression"", ""deduplication"", ""columnar_storage"", ""data_aggregation"", ""materialized_views"", ""object_storage"", ""chunking""]","[""replication""]",13,replication,False,False,False,True,True,True,38764.6,9555.6,75.3,891.59,110.84,87.6,200.0,200.0,0.0,"[""Amazon S3 Glacier Deep Archive"", ""Amazon S3"", ""Apache Parquet / DuckDB""]",3
ecommerce_0483,ecommerce,282453,19544,33893.8,474.9,"[""TRANSACTIONS"", ""IMAGES"", ""CLICKSTREAM""]",HIGH,MEDIUM,50.0,99.99,0.5,0.5,3.0,"[""PCI_DSS""]",False,HIGH,14,True,False,True,HIGH,HIGH,MODERATE,MEDIUM,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_READ_LATENCY"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""QUERY_PERFORMANCE_DEGRADATION"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""LARGE_TRANSACTIONAL_DATASET""]",10,True,False,False,"[""partitioning"", ""replication"", ""indexing"", ""caching"", ""data_pruning"", ""schema_optimization"", ""query_optimization"", ""compression"", ""deduplication"", ""lifecycle_management"", ""tiered_storage"", ""object_storage"", ""materialized_views"", ""chunking"", ""sharding"", ""archiving"", ""columnar_storage"", ""data_aggregation"", ""parquet_format""]","[""partitioning"", ""replication""]",19,partitioning,True,True,True,True,True,True,33893.8,7753.6,77.1,779.56,89.94,88.5,50.0,11.6,76.8,"[""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Amazon S3"", ""Amazon S3 Glacier Deep Archive"", ""Apache Parquet / DuckDB""]",5
iot_0484,iot,4511008,653334,1041067.2,7629.4,"[""SENSOR_DATA"", ""TIME_SERIES"", ""LOGS""]",MEDIUM,HIGH,500.0,99.99,4.0,0.5,3.0,"[""SOC2""]",False,HIGH,7,False,True,False,HIGH,HIGH,EXTREME,HIGH,"[""EXTREME_STORAGE_GROWTH"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COST_OVERRUN_RISK"", ""MAINTENANCE_BURDEN""]",9,True,True,False,"[""tiered_storage"", ""replication"", ""sharding"", ""compression"", ""lifecycle_management"", ""object_storage"", ""data_pruning"", ""deduplication"", ""partitioning"", ""chunking"", ""caching"", ""archiving"", ""parquet_format""]","[""tiered_storage"", ""replication"", ""sharding"", ""compression"", ""lifecycle_management"", ""object_storage"", ""data_pruning"", ""deduplication"", ""chunking"", ""archiving"", ""parquet_format""]",13,tiered_storage,True,True,True,True,True,False,1041067.2,309032.1,70.3,23944.55,3584.77,85.0,500.0,101.6,79.7,"[""Amazon S3"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Amazon S3 Glacier Deep Archive"", ""Apache Parquet / DuckDB""]",5
fintech_0485,fintech,108307,11361,32635.7,194.9,"[""TRANSACTIONS"", ""LOGS""]",MEDIUM,HIGH,10.0,99.99,8.0,0.08333333333333333,10.0,"[""PCI_DSS"", ""SOC2""]",True,MEDIUM,28,True,True,False,MEDIUM,HIGH,MODERATE,MEDIUM,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_ANALYTICS_WORKLOAD"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""LARGE_TRANSACTIONAL_DATASET"", ""MAINTENANCE_BURDEN""]",11,True,False,False,"[""lifecycle_management"", ""tiered_storage"", ""replication"", ""data_pruning"", ""archiving"", ""parquet_format"", ""partitioning"", ""compression"", ""deduplication"", ""columnar_storage"", ""data_aggregation"", ""materialized_views"", ""indexing"", ""schema_optimization"", ""query_optimization"", ""object_storage"", ""chunking"", ""sharding""]","[""replication""]",18,lifecycle_management,False,True,True,True,True,True,32635.7,8131.6,75.1,750.62,94.33,87.4,10.0,0.4,96.0,"[""Amazon S3"", ""Amazon S3 Glacier Deep Archive"", ""Apache Parquet / DuckDB"", ""Amazon RDS for PostgreSQL (sharded)""]",4
saas_0486,saas,404964,28596,14569.0,153.9,"[""TEXT"", ""DOCUMENTS"", ""TRANSACTIONS""]",LOW,MEDIUM,200.0,99.9,0.5,0.5,3.0,"[""NONE""]",True,MEDIUM,14,False,False,True,LOW,HIGH,MODERATE,MEDIUM,"[""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""LARGE_TRANSACTIONAL_DATASET"", ""SECURITY_EXPOSURE""]",8,True,False,False,"[""replication"", ""data_pruning"", ""parquet_format"", ""partitioning"", ""compression"", ""deduplication"", ""lifecycle_management"", ""tiered_storage"", ""columnar_storage"", ""data_aggregation"", ""object_storage"", ""materialized_views"", ""chunking"", ""sharding"", ""archiving"", ""indexing"", ""schema_optimization"", ""query_optimization""]",[],18,replication,False,True,True,True,True,True,14569.0,3455.6,76.3,335.09,40.08,88.0,200.0,8.0,96.0,"[""Apache Parquet / DuckDB"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon S3"", ""Amazon S3 Glacier Deep Archive""]",4
gaming_0487,gaming,1864798,117601,76769.3,921.0,"[""LOGS"", ""TIME_SERIES"", ""CLICKSTREAM""]",HIGH,MEDIUM,10.0,99.99,1.0,1.0,2.0,"[""NONE""]",False,MEDIUM,14,True,False,False,HIGH,HIGH,HIGH,HIGH,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_STORAGE_GROWTH"", ""HIGH_READ_LATENCY"", ""DISASTER_RECOVERY_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""MAINTENANCE_BURDEN"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""COST_OVERRUN_RISK"", ""QUERY_PERFORMANCE_DEGRADATION""]",10,True,True,False,"[""replication"", ""tiered_storage"", ""sharding"", ""caching"", ""lifecycle_management"", ""partitioning"", ""compression"", ""object_storage"", ""indexing"", ""data_pruning"", ""deduplication"", ""schema_optimization"", ""query_optimization"", ""materialized_views"", ""chunking"", ""archiving"", ""columnar_storage"", ""data_aggregation"", ""parquet_format""]","[""replication"", ""tiered_storage""]",19,replication,True,True,True,True,True,True,76769.3,15825.4,79.4,1765.69,183.57,89.6,10.0,3.6,64.0,"[""Amazon S3"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Amazon S3 Glacier Deep Archive"", ""Apache Parquet / DuckDB""]",5
